x1,x2,y
0.8801773990547372,-0.04748538282654868,0.020059295391696916
1.1062076048225504,0.9894034978700497,0.5063128374182357
1.3082048189647135,0.3491949539580481,-0.3840017971384486
1.9396302334111388,0.6292768862357654,0.3456715924363982
1.9691561628632492,0.8051079384384638,0.5074026591158449
0.5764564909758105,0.5751796724586784,0.44030793566362086
1.4675069948758324,-0.6296413100928648,0.9569702099980537
1.4999670758705372,0.12434146747514441,0.3705360813727551
0.6929857226260976,-0.7962116853709102,0.3219688872953926
0.24773954972844203,0.3058442531279968,-0.9415063799126248
0.08189392057143952,0.910698856375622,0.7855475224302618
1.5546862550583571,0.025464128600222624,0.2720918219623646
0.9793994836338118,-0.13405501426446564,0.5676119129783519
1.9710803389898524,-0.9283144971636736,1.3625269523316612
0.9299469123873061,0.9195490446584407,0.6849232998635761
1.9558339581476805,-0.7939946317396824,1.031196772839671
0.8231520043881198,-0.9178418133903061,0.6673415151648596
1.5873643011199452,-0.5078667769901231,0.615099232983842
0.16963854462366412,-0.8689391321632352,0.502893090168152
1.1109234202755278,-0.08976431517647532,0.1634833549589185
1.6041195739714484,0.0321756025142248,0.08819900599813871
1.8494033344397773,-0.37486010194283215,0.13278495018893213
1.6451661812348632,-0.8980790348502279,0.8785280849000584
0.07394145440234845,-0.7767992635015466,1.376314310364558
0.7454046826134684,-0.23099124402014382,-0.49186240359164524
0.09739694462770254,-0.8789430983469277,1.3288889779596962
0.218564582229116,0.3963794512198269,-0.8094058888056128
1.3506112573349682,-0.585958916950376,0.370929363001669
1.4265163926233964,-0.395856862432723,0.50263112542056
1.5474413655032526,-0.21174844564380502,0.43798873887636774
1.7309130961113257,-0.16678073386170422,-0.24835334810138848
1.4788629369530197,-0.9966785846503989,1.584622213240975
1.6017431842132641,-0.7758592580026049,0.8847733421018814
0.09792741964655849,0.7255291274817561,0.4531274309881125
0.46907030088259716,-0.9975338749761837,1.8783575427776609
1.2437955467504915,0.016334711625750176,-0.4978503393199182
1.7162506092496463,-0.020995986985583803,-0.3073650292207351
0.009000249879318245,-0.33381167797872435,1.198868852485081
1.0292586842326996,-0.13734595970710073,0.5805725524733504
1.3545747987287944,0.5611622750531686,-0.07696916616039252
0.059214578257226425,0.6824074124299129,0.7754082435088333
0.8027111151067758,-0.4793029131694999,-0.12606492179939974
1.7912697627673937,-0.35501911806454034,-0.010518765610048546
1.3432256177117174,-0.5150342939433346,0.20971082292411103
0.4753167267211946,-0.04027319889786973,0.6698984205787125
1.7055622592638253,0.36651671531762586,-0.39979346536506355
0.6960628468190286,-0.5434942490731589,-0.05844241430971289
1.7066893422881189,-0.33852851589026667,-0.07923738157549874
0.5978873022378111,0.860769235178301,0.4783304370348735
1.180640501766298,-0.9028614203060839,0.7327609495596131
0.7938801354956682,-0.07846078952086755,-0.5728849003047092
0.549650101510134,0.42311608319355565,0.5694497884761607
1.7731151243437384,-0.6990919768850519,0.38680319900264765
0.37518736387898266,-0.9052519599890363,0.9857321304333988
0.1696231824715262,-0.7235892567229385,0.21654641512753914
0.6838538770913207,0.8376463870613657,-0.24346974492423074
1.435278295283135,-0.9814804363577532,1.4268171496556967
1.6148632119525634,-0.6233560503772964,0.5986230224130017
1.9974867401335297,-0.9374329741967109,1.4223205267676982
0.5927241140223298,-0.7787410648755935,1.1282488176617183
0.8158839022625644,0.24029857325659254,-0.4745829830829922
0.2736425560592526,-0.5167221825218284,-0.3339652254011548
1.1497438592460671,0.1384241008613536,-0.19245623998723196
1.9951600745258344,0.1803907655322523,0.3079987019500888
1.401762020241317,0.6988706661795581,0.2507020184838356
1.1904256808267435,-0.9905172141762522,0.8263792203796047
0.784738185843588,0.7067389186847335,-0.4380616212962865
1.8305975205711096,0.238238172853948,-0.13105917004265377
0.9938331922606989,-0.6745130277900848,1.208510892584369
0.268733826626123,0.545874776270568,-0.828796709881236
0.730756926398267,0.7109830835811715,-0.47719115629126446
0.1343333376955338,-0.4914730324916854,0.2710148874716624
0.4039580753775631,0.8375873618053618,0.490826772821748
0.03533756199982441,-0.09108513940268437,0.9543974745858095
0.9065598330003268,0.20684890866664296,0.17664055228989445
1.2690805299035943,0.9692990672352872,-0.08135970957915774
0.6865849247578155,-0.2769278427216013,-0.2903984741442556
0.8407635430105542,0.6263186916402257,-0.17845525544203472
1.9184185456891518,-0.3632017643430807,0.4277057958658508
1.503926243149831,0.598427044482982,0.3941315367175314
1.0817132738899025,0.20146783772528498,0.24231645676591387
0.5690817502236505,-0.5672886095491971,0.9142393642340348
1.7939935975459904,-0.17194781242152724,-0.24088869439010976
0.47019423376131897,-0.36472873127287664,0.9524605673907053
0.6506854610333541,-0.8437832138392722,0.6949362980330381
1.818129628845897,-0.940330459800605,0.8425558478193387
1.0590841105701447,-0.30704268918563815,0.6134482404361137
1.4846358988359534,-0.9619317043650268,1.4874682660735106
1.1814895883275323,-0.6690244848364499,0.2927003448639948
1.3068784180189903,0.45036664170173757,-0.3802157158231947
0.5987665830296511,0.4161824713671758,0.1967148367469403
0.48274412325332583,0.47716077291476533,0.730646187880164
0.6449846943373305,-0.3656936577400425,0.05426803185204174
0.31088312816684494,0.780038914235391,-0.4021000095723086
1.7486287305816148,0.18766109605689518,-0.39517480441195263
0.5664938665002281,-0.747947316506747,1.1674249706312319
1.1229787888287692,-0.7125626770889317,0.6454102941807738
1.5839488502827481,0.386190853859403,0.15517248914537998
1.5676482187514271,-0.6541121271158439,0.8549348154011721
0.8767725171683858,0.01458540316408663,0.004394696273536362
